Id	Name	Recycled	Cr min	Cr max	Cd min	Cd max	Dr min	Dr max	Fl min	Fl max	Hr min	Hr max	Ma min	Ma max	Pe min	Pe max	Oq min	Oq max	Sr min	Sr max	Ut min	Ut max	Er min	Er max	Container
fruit_flowers_naboo	Nabooian Flower Fruit		0	0	0	0	1	1000	1	1000	0	0	0	0	1	700	1	1000	0	0	0	0	0	0	object/resource_container/organic_fruit.iff
fruit_flowers_rori	Rori Flower Fruit		0	0	0	0	1	1000	1	1000	0	0	0	0	1	700	1	1000	0	0	0	0	0	0	object/resource_container/organic_fruit.iff
fruit_flowers_talus	Talusian Flower Fruit		0	0	0	0	1	1000	1	1000	0	0	0	0	1	700	1	1000	0	0	0	0	0	0	object/resource_container/organic_fruit.iff
fruit_flowers_tatooine	Tatooinian Flower Fruit		0	0	0	0	1	1000	1	1000	0	0	0	0	1	700	1	1000	0	0	0	0	0	0	object/resource_container/organic_fruit.iff
fruit_flowers_yavin4	Yavinian Flower Fruit		0	0	0	0	1	1000	1	1000	0	0	0	0	1	700	1	1000	0	0	0	0	0	0	object/resource_container/organic_fruit.iff
fruit_flowers_kashyyyk	Kashyyykian Flower Fruit		0	0	0	0	1	1000	1	1000	0	0	0	0	1	700	1	1000	0	0	0	0	0	0	object/resource_container/organic_fruit.iff
fruit_flowers_mustafar	Mustafarian Flower Fruit		0	0	0	0	1	1000	1	1000	0	0	0	0	1	700	1	1000	0	0	0	0	0	0	object/resource_container/organic_fruit.iff
flora_structural	Flora Structural		0	0	0	0	1	800	0	0	0	0	200	1000	0	0	1	1000	1	700	1	800	0	0	object/resource_container/organic_structure.iff
wood	Wood		0	0	0	0	1	800	0	0	0	0	200	1000	0	0	1	1000	1	700	1	800	0	0	object/resource_container/organic_structure.iff
processed_wood	Blended Wood	1	0	0	0	0	200	200	0	0	0	0	200	200	0	0	200	200	200	200	200	200	0	0	object/resource_container/organic_structure.iff
wood_deciduous	Hard Wood		0	0	0	0	1	800	0	0	0	0	400	800	0	0	1	1000	300	700	1	800	0	0	object/resource_container/organic_structure.iff
wood_deciduous_corellia	Corellian Deciduous Wood		0	0	0	0	1	800	0	0	0	0	400	800	0	0	1	1000	300	700	1	800	0	0	object/resource_container/organic_structure.iff
wood_deciduous_dantooine	Dantooine Deciduous Wood		0	0	0	0	1	800	0	0	0	0	400	800	0	0	1	1000	300	700	1	800	0	0	object/resource_container/organic_structure.iff
wood_deciduous_dathomir	Dathomirian Deciduous Wood		0	0	0	0	1	800	0	0	0	0	400	800	0	0	1	1000	300	700	1	800	0	0	object/resource_container/organic_structure.iff
wood_deciduous_endor	Endorian Deciduous Wood		0	0	0	0	1	800	0	0	0	0	400	800	0	0	1	1000	300	700	1	800	0	0	object/resource_container/organic_structure.iff
wood_deciduous_lok	Lokian Deciduous Wood		0	0	0	0	1	800	0	0	0	0	400	800	0	0	1	1000	300	700	1	800	0	0	object/resource_container/organic_structure.iff
wood_deciduous_naboo	Nabooian Deciduous Wood		0	0	0	0	1	800	0	0	0	0	400	800	0	0	1	1000	300	700	1	800	0	0	object/resource_container/organic_structure.iff
wood_deciduous_rori	Rori Deciduous Wood		0	0	0	0	1	800	0	0	0	0	400	800	0	0	1	1000	300	700	1	800	0	0	object/resource_container/organic_structure.iff
wood_deciduous_talus	Talusian Deciduous Wood		0	0	0	0	1	800	0	0	0	0	400	800	0	0	1	1000	300	700	1	800	0	0	object/resource_container/organic_structure.iff
wood_deciduous_tatooine	Tatooinian Deciduous Wood		0	0	0	0	1	800	0	0	0	0	400	800	0	0	1	1000	300	700	1	800	0	0	object/resource_container/organic_structure.iff
wood_deciduous_yavin4	Yavinian Deciduous Wood		0	0	0	0	1	800	0	0	0	0	400	800	0	0	1	1000	300	700	1	800	0	0	object/resource_container/organic_structure.iff
wood_deciduous_kashyyyk	Kashyyykian Deciduous Wood		0	0	0	0	1	800	0	0	0	0	400	800	0	0	1	1000	300	700	1	800	0	0	object/resource_container/organic_structure.iff
wood_deciduous_mustafar	Mustafarian Deciduous Wood		0	0	0	0	1	800	0	0	0	0	400	800	0	0	1	1000	300	700	1	800	0	0	object/resource_container/organic_structure.iff
softwood	Soft Wood		0	0	0	0	1	600	0	0	0	0	600	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_conifer_corellia	Corellian Conifer Wood		0	0	0	0	1	600	0	0	0	0	600	1000	0	0	1	1000	100	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_conifer_dantooine	Dantooine Conifer Wood		0	0	0	0	1	600	0	0	0	0	600	1000	0	0	1	1000	100	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_conifer_dathomir	Dathomirian Conifer Wood		0	0	0	0	1	600	0	0	0	0	600	1000	0	0	1	1000	100	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_conifer_endor	Endorian Conifer Wood		0	0	0	0	1	600	0	0	0	0	600	1000	0	0	1	1000	100	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_conifer_lok	Lokian Conifer Wood		0	0	0	0	1	600	0	0	0	0	600	1000	0	0	1	1000	100	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_conifer_naboo	Nabooian Conifer Wood		0	0	0	0	1	600	0	0	0	0	600	1000	0	0	1	1000	100	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_conifer_rori	Rori Conifer Wood		0	0	0	0	1	600	0	0	0	0	600	1000	0	0	1	1000	100	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_conifer_talus	Talusian Conifer Wood		0	0	0	0	1	600	0	0	0	0	600	1000	0	0	1	1000	100	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_conifer_tatooine	Tatooinian Conifer Wood		0	0	0	0	1	600	0	0	0	0	600	1000	0	0	1	1000	100	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_conifer_yavin4	Yavinian Conifer Wood		0	0	0	0	1	600	0	0	0	0	600	1000	0	0	1	1000	100	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_conifer_kashyyyk	Kashyyykian Conifer Wood		0	0	0	0	1	600	0	0	0	0	600	1000	0	0	1	1000	100	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_conifer_mustafar	Mustafarian Conifer Wood		0	0	0	0	1	600	0	0	0	0	600	1000	0	0	1	1000	100	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_evergreen	Evergreen Soft Wood		0	0	0	0	1	500	0	0	0	0	800	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_evergreen_corellia	Corellia Evergreen Wood		0	0	0	0	1	500	0	0	0	0	800	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_evergreen_dantooine	Dantooine Evergreen Wood		0	0	0	0	1	500	0	0	0	0	800	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_evergreen_dathomir	Dathomirian Evergreen Wood		0	0	0	0	1	500	0	0	0	0	800	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_evergreen_endor	Endorian Evergreen Wood		0	0	0	0	1	500	0	0	0	0	800	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_evergreen_lok	Lokian Evergreen Wood		0	0	0	0	1	500	0	0	0	0	800	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_evergreen_naboo	Nabooian Evergreen Wood		0	0	0	0	1	500	0	0	0	0	800	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_evergreen_rori	Rori Evergreen Wood		0	0	0	0	1	500	0	0	0	0	800	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_evergreen_talus	Talusian Evergreen Wood		0	0	0	0	1	500	0	0	0	0	800	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_evergreen_tatooine	Tatooinian Evergreen Wood		0	0	0	0	1	500	0	0	0	0	800	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_evergreen_yavin4	Yavinian Evergreen Wood		0	0	0	0	1	500	0	0	0	0	800	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_evergreen_kashyyyk	Kashyyykian Evergreen Wood		0	0	0	0	1	500	0	0	0	0	800	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
softwood_evergreen_mustafar	Mustafarian Evergreen Wood		0	0	0	0	1	500	0	0	0	0	800	1000	0	0	1	1000	1	400	1	300	0	0	object/resource_container/organic_structure.iff
inorganic	Inorganic		1	1000	1	1000	1	1000	0	0	1	1000	1	1000	1	1000	1	1000	1	1000	1	1000	1	1000	object/resource_container/energy_liquid.iff
chemical	Chemical		0	0	0	0	1	1000	0	0	0	0	1	1000	1	1000	1	1000	1	1000	1	1000	0	0	object/resource_container/energy_liquid.iff
chemical_compound	Chemical Compound	1	0	0	0	0	200	200	0	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
fuel_petrochem_liquid	Liquid Petrochem Fuel		0	0	0	0	1	1000	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_petrochem_liquid.iff
petrochem_fuel_liquid_unknown	Unknown Liquid Petrochem Fuel		0	0	0	0	1	1000	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_petrochem_liquid.iff
fuel_petrochem_liquid_known	Known Liquid Petrochem Fuel		0	0	0	0	1	600	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_petrochem_liquid.iff
petrochem_fuel_liquid_type1	Class 1 Liquid Petro Fuel		0	0	0	0	1	600	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_petrochem_liquid.iff
petrochem_fuel_liquid_type2	Class 2 Liquid Petro Fuel		0	0	0	0	1	600	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_petrochem_liquid.iff
petrochem_fuel_liquid_type3	Class 3 Liquid Petro Fuel		0	0	0	0	1	600	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_petrochem_liquid.iff
petrochem_fuel_liquid_type4	Class 4 Liquid Petro Fuel		0	0	0	0	1	600	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_petrochem_liquid.iff
petrochem_fuel_liquid_type5	Class 5 Liquid Petro Fuel		0	0	0	0	1	600	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_petrochem_liquid.iff
petrochem_fuel_liquid_type6	Class 6 Liquid Petro Fuel		0	0	0	0	1	600	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_petrochem_liquid.iff
petrochem_fuel_liquid_type7	Class 7 Liquid Petro Fuel		0	0	0	0	1	600	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_petrochem_liquid.iff
petrochem_fuel_liquid_mustafar	Mustafarian Liquid Petro Fuel		0	0	0	0	1	600	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_petrochem_liquid.iff
petrochem_inert	Inert Petrochemical		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
petrochem_inert_lubricating_oil	Lubricating Oil		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	object/resource_container/inorganic_chemicals.iff
petrochem_inert_polymer	Polymer		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast	Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast_corellia	Corellia Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast_dantooine	Dantooine Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast_dathomir	Dathomirian Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast_endor	Endorian Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast_lok	Lokian Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast_naboo	Nabooian Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast_rori	Rori Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast_talus	Talusian Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast_tatooine	Tatooinian Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast_gravitonic	Gravitonic Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast_yavin4	Yavinian Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast_kashyyyk	Kashyyykian Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
fiberplast_mustafar	Mustafarian Fiberplast		0	0	0	0	1	1000	0	0	0	0	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_chemicals.iff
water	Water		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	200	1000	0	0	0	0	0	0	object/resource_container/inorganic_water.iff
water_solution	Water Solution	1	0	0	0	0	200	200	0	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	object/resource_container/inorganic_water.iff
water_vapor_corellia	Corellian Water Vapor		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	600	1000	0	0	0	0	0	0	object/resource_container/inorganic_bottle_water.iff
water_vapor_dantooine	Dantooine Water Vapor		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	600	1000	0	0	0	0	0	0	object/resource_container/inorganic_bottle_water.iff
water_vapor_dathomir	Dathomir Water Vapor		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	600	1000	0	0	0	0	0	0	object/resource_container/inorganic_bottle_water.iff
water_vapor_endor	Endorian Water Vapor		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	600	1000	0	0	0	0	0	0	object/resource_container/inorganic_bottle_water.iff
water_vapor_lok	Lokian Water Vapor		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	600	1000	0	0	0	0	0	0	object/resource_container/inorganic_bottle_water.iff
water_vapor_naboo	Nabooian Water Vapor		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	600	1000	0	0	0	0	0	0	object/resource_container/inorganic_bottle_water.iff
water_vapor_rori	Rori Water Vapor		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	600	1000	0	0	0	0	0	0	object/resource_container/inorganic_bottle_water.iff
water_vapor_talus	Talusian Water Vapor		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	600	1000	0	0	0	0	0	0	object/resource_container/inorganic_bottle_water.iff
water_vapor_tatooine	Tatooinian Water Vapor		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	600	1000	0	0	0	0	0	0	object/resource_container/inorganic_bottle_water.iff
water_vapor_yavin4	Yavinian Water Vapor		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	600	1000	0	0	0	0	0	0	object/resource_container/inorganic_bottle_water.iff
water_vapor_kashyyyk	Kashyyykian Water Vapor		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	600	1000	0	0	0	0	0	0	object/resource_container/inorganic_bottle_water.iff
water_vapor_mustafar	Mustafarian Water Vapor		0	0	0	0	1	1000	0	0	0	0	0	0	0	0	600	1000	0	0	0	0	0	0	object/resource_container/inorganic_bottle_water.iff
mineral	Mineral		1	1000	1	1000	1	1000	0	0	1	1000	1	1000	1	1000	1	1000	1	1000	1	1000	1	1000	object/resource_container/energy_solid.iff
fuel_petrochem_solid	Solid Petrochem Fuel		0	0	0	0	1	1000	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/energy_solid.iff
degraded_fuel_petrochem_solid	Degraded Solid Petrochem Fuel	1	0	0	0	0	200	200	0	0	0	0	0	0	200	200	200	200	0	0	0	0	0	0	object/resource_container/energy_solid.iff
petrochem_fuel_solid_unknown	Unknown Solid Petrochem Fuel		0	0	0	0	1	1000	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/energy_solid.iff
fuel_petrochem_solid_known	Known Solid Petrochem Fuel		0	0	0	0	1	800	0	0	0	0	0	0	300	1000	1	1000	0	0	0	0	0	0	object/resource_container/energy_solid.iff
petrochem_fuel_solid_type1	Class 1 Solid Petro Fuel		0	0	0	0	1	149	0	0	0	0	0	0	300	430	1	1000	0	0	0	0	0	0	object/resource_container/energy_solid.iff
petrochem_fuel_solid_type2	Class 2 Solid Petro Fuel		0	0	0	0	81	264	0	0	0	0	0	0	370	530	1	1000	0	0	0	0	0	0	object/resource_container/energy_solid.iff
petrochem_fuel_solid_type3	Class 3 Solid Petro Fuel		0	0	0	0	195	378	0	0	0	0	0	0	470	630	1	1000	0	0	0	0	0	0	object/resource_container/energy_solid.iff
petrochem_fuel_solid_type4	Class 4 Solid Petro Fuel		0	0	0	0	309	492	0	0	0	0	0	0	570	730	1	1000	0	0	0	0	0	0	object/resource_container/energy_solid.iff
petrochem_fuel_solid_type5	Class 5 Solid Petro Fuel		0	0	0	0	423	606	0	0	0	0	0	0	670	830	1	1000	0	0	0	0	0	0	object/resource_container/energy_solid.iff
petrochem_fuel_solid_type6	Class 6 Solid Petro Fuel		0	0	0	0	537	720	0	0	0	0	0	0	770	930	1	1000	0	0	0	0	0	0	object/resource_container/energy_solid.iff
petrochem_fuel_solid_type7	Class 7 Solid Petro Fuel		0	0	0	0	652	800	0	0	0	0	0	0	870	1000	1	1000	0	0	0	0	0	0	object/resource_container/energy_solid.iff
petrochem_fuel_solid_mustafar	Mustafarian Solid Petro Fuel		0	0	0	0	750	800	0	0	0	0	0	0	870	1000	500	1000	0	0	0	0	0	0	object/resource_container/energy_solid.iff
radioactive	Radioactive		0	0	0	0	1	1000	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/energy_radioactive.iff
combined_radioactive_isotpopes	Combined Radioactive Isotopes	1	0	0	0	0	200	200	0	0	0	0	0	0	200	200	200	200	0	0	0	0	0	0	object/resource_container/energy_radioactive.iff
radioactive_unknown	Unknown Radioactive		0	0	0	0	1	800	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/energy_radioactive.iff
radioactive_known	Known Radioactive		0	0	0	0	1	1000	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/energy_radioactive.iff
radioactive_type1	Class 1 Radioactive		0	0	0	0	400	474	0	0	0	0	0	0	500	593	1	1000	0	0	0	0	0	0	object/resource_container/energy_radioactive.iff
radioactive_type2	Class 2 Radioactive		0	0	0	0	440	531	0	0	0	0	0	0	550	664	1	1000	0	0	0	0	0	0	object/resource_container/energy_radioactive.iff
radioactive_type3	Class 3 Radioactive		0	0	0	0	497	589	0	0	0	0	0	0	621	736	1	1000	0	0	0	0	0	0	object/resource_container/energy_radioactive.iff
radioactive_type4	Class 4 Radioactive		0	0	0	0	554	646	0	0	0	0	0	0	693	807	1	1000	0	0	0	0	0	0	object/resource_container/energy_radioactive.iff
radioactive_type5	Class 5 Radioactive		0	0	0	0	611	703	0	0	0	0	0	0	764	879	1	1000	0	0	0	0	0	0	object/resource_container/energy_radioactive.iff
radioactive_type6	Class 6 Radioactive		0	0	0	0	669	760	0	0	0	0	0	0	836	950	1	1000	0	0	0	0	0	0	object/resource_container/energy_radioactive.iff
radioactive_type7	Class 7 Radioactive		0	0	0	0	726	800	0	0	0	0	0	0	907	1000	1	1000	0	0	0	0	0	0	object/resource_container/energy_radioactive.iff
radioactive_mustafar	Mustafarian Radioactive		0	0	0	0	900	1000	0	0	0	0	0	0	907	1000	500	1000	0	0	0	0	0	0	object/resource_container/energy_radioactive.iff
radioactive_polymetric	High Grade Polymetric Radioactive		0	0	0	0	1	1000	0	0	0	0	0	0	1	1000	1	1000	0	0	0	0	0	0	object/resource_container/energy_radioactive.iff
metal	Metal		1	800	1	1000	1	1000	0	0	1	1000	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_minerals.iff
metal_ferrous	Ferrous Metal		1	800	1	650	1	1000	0	0	1	1000	1	600	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_minerals.iff
smelted_metal_ferrous_unknown	Smelted Ferrous Metal	1	200	200	200	200	200	200	0	0	200	200	200	200	0	0	200	200	200	200	200	200	0	0	object/resource_container/inorganic_minerals.iff
metal_ferrous_unknown	Unknown Ferrous Metal		1	800	1	650	300	1000	0	0	300	1000	1	600	0	0	1	1000	400	1000	400	1000	0	0	object/resource_container/inorganic_minerals.iff
steel	Steel		1	800	1	650	1	1000	0	0	1	1000	1	400	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_minerals.iff
steel_smelted	Smelted Steel	1	200	200	200	200	200	200	0	0	200	200	200	200	0	0	200	200	200	200	200	200	0	0	object/resource_container/inorganic_minerals.iff
steel_rhodium	Rhodium Steel		1	105	1	85	500	565	0	0	600	652	1	53	0	0	1	1000	500	565	400	478	0	0	object/resource_container/inorganic_minerals.iff
steel_kiirium	Kiirium Steel		57	185	46	150	535	615	0	0	628	692	29	93	0	0	1	1000	535	615	442	538	0	0	object/resource_container/inorganic_minerals.iff
steel_cubirian	Cubirian Steel		137	265	111	215	585	665	0	0	668	732	69	133	0	0	1	1000	585	665	502	598	0	0	object/resource_container/inorganic_minerals.iff
steel_thoranium	Thoranium Steel		217	345	176	280	635	715	0	0	708	772	109	173	0	0	1	1000	635	715	562	658	0	0	object/resource_container/inorganic_minerals.iff
steel_neutronium	Neutronium Steel		297	424	241	345	685	765	0	0	748	812	149	212	0	0	1	1000	685	765	622	718	0	0	object/resource_container/inorganic_minerals.iff
steel_duranium	Duranium Steel		377	504	306	410	735	815	0	0	788	852	189	252	0	0	1	1000	735	815	682	778	0	0	object/resource_container/inorganic_minerals.iff
steel_ditanium	Ditanium Steel		456	584	371	475	785	865	0	0	828	892	228	292	0	0	1	1000	785	865	742	838	0	0	object/resource_container/inorganic_minerals.iff
steel_quadranium	Quadranium Steel		536	664	436	540	835	915	0	0	868	932	268	332	0	0	1	1000	835	915	802	898	0	0	object/resource_container/inorganic_minerals.iff
steel_carbonite	Carbonite Steel		616	744	501	605	885	965	0	0	908	972	308	372	0	0	1	1000	885	965	862	958	0	0	object/resource_container/inorganic_minerals.iff
steel_arveshian	Hardened Arveshium Steel		1	1000	1	1000	1	1000	0	0	1	1000	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_minerals.iff
steel_bicorbantium	Crystallized Bicorbantium Steel		1	1000	1	1000	1	1000	0	0	1	1000	1	1000	0	0	1	1000	1	1000	1	1000	0	0	object/resource_container/inorganic_minerals.iff
steel_duralloy	Duralloy Steel		696	800	566	650	935	1000	0	0	948	1000	348	400	0	0	1	1000	935	1000	922	1000	0	0	object/resource_container/inorganic_minerals.iff
steel_mustafar	Mustafarian Steel		750	800	600	650	935	1000	0	0	948	1000	350	400	0	0	500	1000	935	1000	922	1000	0	0	object/resource_container/inorganic_minerals.iff
iron	Iron		1	800	1	500	200	1000	0	0	200	1000	1	600	0	0	1	1000	200	1000	200	1000	0	0	object/resource_container/inorganic_minerals.iff
iron_smelted	Smelted Iron	1	200	200	200	200	200	200	0	0	200	200	200	200	0	0	200	200	200	200	200	200	0	0	object/resource_container/inorganic_minerals.iff
iron_plumbum	Plumbum Iron		1	131	1	82	300	414	0	0	500	581	1	98	0	0	1	1000	400	498	400	498	0	0	object/resource_container/inorganic_minerals.iff
iron_polonium	Polonium Iron		71	231	45	144	361	501	0	0	544	644	53	173	0	0	1	1000	453	573	453	573	0	0	object/resource_container/inorganic_minerals.iff
iron_axidite	Axidite Iron		171	331	107	207	559	589	0	0	606	706	128	248	0	0	1	1000	528	648	528	648	0	0	object/resource_container/inorganic_minerals.iff
iron_bronzium	Bronzium Iron		271	430	169	269	536	676	0	0	669	769	203	323	0	0	1	1000	603	723	603	723	0	0	object/resource_container/inorganic_minerals.iff
iron_colat	Colat Iron		371	530	232	332	624	764	0	0	731	831	278	398	0	0	1	1000	678	798	678	798	0	0	object/resource_container/inorganic_minerals.iff
iron_dolovite	Dolovite Iron		470	630	294	394	711	851	0	0	794	894	353	473	0	0	1	1000	753	873	753	873	0	0	object/resource_container/inorganic_minerals.iff
iron_doonium	Doonium Iron		570	730	357	456	799	939	0	0	856	956	428	548	0	0	1	1000	828	948	828	948	0	0	object/resource_container/inorganic_minerals.iff
iron_kammris	Kammris Iron		670	800	419	500	886	1000	0	0	919	1000	503	600	0	0	1	1000	903	1000	903	1000	0	0	object/resource_container/inorganic_minerals.iff
iron_mustafar	Mustafarian Iron		750	800	450	500	886	1000	0	0	919	1000	550	600	0	0	500	1000	903	1000	903	1000	0	0	object/resource_container/inorganic_minerals.iff
metal_nonferrous	Non-Ferrous Metal		1	800	1	1000	1	800	0	0	1	800	1	1000	0	0	1	1000	1	900	1	1000	0	0	object/resource_container/inorganic_minerals.iff
smelted_metal_nonferrous_unknown	Smelted Non-Ferrous Metal	1	200	200	200	200	200	200	0	0	200	200	200	200	0	0	200	200	200	200	200	200	0	0	object/resource_container/inorganic_minerals.iff
metal_nonferrous_unknown	Unknown Non-Ferrous Metal		1	800	300	1000	1	700	0	0	200	800	300	1000	0	0	1	1000	300	900	300	1000	0	0	object/resource_container/inorganic_minerals.iff
aluminum	Aluminum		1	800	1	800	1	800	0	0	1	800	1	1000	0	0	1	1000	1	900	1	900	0	0	object/resource_container/inorganic_minerals.iff
aluminum_smelted	Smelted Aluminum	1	200	200	200	200	200	200	0	0	200	200	200	200	0	0	200	200	200	200	200	200	0	0	object/resource_container/inorganic_minerals.iff
aluminum_titanium	Titanium Aluminum		1	174	300	408	1	174	0	0	200	330	300	452	0	0	1	1000	300	430	300	430	0	0	object/resource_container/inorganic_minerals.iff
aluminum_agrinium	Agrinium Aluminum		94	307	358	492	94	307	0	0	270	430	382	568	0	0	1	1000	370	530	370	530	0	0	object/resource_container/inorganic_minerals.iff
aluminum_chromium	Chromium Aluminum		227	440	442	575	227	440	0	0	370	530	498	685	0	0	1	1000	470	630	470	630	0	0	object/resource_container/inorganic_minerals.iff
